"C_uuid";"saddle";"raceDate";"R_name";"ranking";"C_numberOfRunners";"P1";"PP";"G";"P";"Proba"
"058a323444c3e59121a0f6914cd5be0d";"4";"2023-11-17";"Mauquenchy";"6";16;0;0;0;0;0,246120750904083
"058a323444c3e59121a0f6914cd5be0d";"5";"2023-11-17";"Mauquenchy";"2";16;0;1;0;7,14;0,0460018552839756
"058a323444c3e59121a0f6914cd5be0d";"6";"2023-11-17";"Mauquenchy";"5";16;0;0;0;0;0,105055786669254
"058a323444c3e59121a0f6914cd5be0d";"7";"2023-11-17";"Mauquenchy";"7";16;0;0;0;0;0,093713566660881
"058a323444c3e59121a0f6914cd5be0d";"8";"2023-11-17";"Mauquenchy";NA;16;0;0;0;0;0,0893992036581039
"058a323444c3e59121a0f6914cd5be0d";"9";"2023-11-17";"Mauquenchy";"11";16;0;0;0;0;0,024763023480773
"05d671a303eaee600994fcbf7b06786b";"1";"2023-11-26";"Argentan";"7";13;0;0;0;0;0,0116099072620273
"05d671a303eaee600994fcbf7b06786b";"10";"2023-11-26";"Argentan";"5";13;0;0;0;0;0,0882780477404594
"05d671a303eaee600994fcbf7b06786b";"11";"2023-11-26";"Argentan";NA;13;0;0;0;0;0,123546682298183
"05d671a303eaee600994fcbf7b06786b";"12";"2023-11-26";"Argentan";NA;13;0;0;0;0;0,157312944531441
"05d671a303eaee600994fcbf7b06786b";"13";"2023-11-26";"Argentan";"1";13;1;1;2,63;1,39;0,448904365301132
"05d671a303eaee600994fcbf7b06786b";"2";"2023-11-26";"Argentan";"9";13;0;0;0;0;0,00632883794605732
"05d671a303eaee600994fcbf7b06786b";"3";"2023-11-26";"Argentan";"3";13;0;1;0;1,78;0,118786163628101
"05d671a303eaee600994fcbf7b06786b";"4";"2023-11-26";"Argentan";NA;13;0;0;0;0;0,00788724422454834
"05d671a303eaee600994fcbf7b06786b";"5";"2023-11-26";"Argentan";"4";13;0;0;0;0;0,0331066809594631
"05d671a303eaee600994fcbf7b06786b";"6";"2023-11-26";"Argentan";NA;13;0;0;0;0;0,0845375657081604
"05d671a303eaee600994fcbf7b06786b";"7";"2023-11-26";"Argentan";"2";13;0;1;0;4,98;0,110335521399975
"05d671a303eaee600994fcbf7b06786b";"8";"2023-11-26";"Argentan";"6";13;0;0;0;0;0,179266467690468
"05d671a303eaee600994fcbf7b06786b";"9";"2023-11-26";"Argentan";"8";13;0;0;0;0;0,0571199916303158
"05ec2337ce0427a566653fcc6ca3831c";"1";"2023-11-12";"Maure-de-Bretagne";"8";16;0;0;0;0;0,0126089220866561
"05ec2337ce0427a566653fcc6ca3831c";"10";"2023-11-12";"Maure-de-Bretagne";"14";16;0;0;0;0;0,0695034265518188
"05ec2337ce0427a566653fcc6ca3831c";"11";"2023-11-12";"Maure-de-Bretagne";"6";16;0;0;0;0;0,109104938805103
"05ec2337ce0427a566653fcc6ca3831c";"12";"2023-11-12";"Maure-de-Bretagne";NA;16;0;0;0;0;0,0304472763091326
"05ec2337ce0427a566653fcc6ca3831c";"13";"2023-11-12";"Maure-de-Bretagne";"9";16;0;0;0;0;0,0178268495947123
"05ec2337ce0427a566653fcc6ca3831c";"14";"2023-11-12";"Maure-de-Bretagne";"12";16;0;0;0;0;0,000700439035426825
"05ec2337ce0427a566653fcc6ca3831c";"15";"2023-11-12";"Maure-de-Bretagne";"10";16;0;0;0;0;0,000382736267056316
"05ec2337ce0427a566653fcc6ca3831c";"16";"2023-11-12";"Maure-de-Bretagne";"4";16;0;0;0;0;0,0977392271161079
"05ec2337ce0427a566653fcc6ca3831c";"2";"2023-11-12";"Maure-de-Bretagne";"3";16;0;1;0;1,89;0,339534282684326
"05ec2337ce0427a566653fcc6ca3831c";"3";"2023-11-12";"Maure-de-Bretagne";"1";16;1;1;11,7;3,55;0,068661279976368
"05ec2337ce0427a566653fcc6ca3831c";"4";"2023-11-12";"Maure-de-Bretagne";"13";16;0;0;0;0;0,0181416198611259
"05ec2337ce0427a566653fcc6ca3831c";"5";"2023-11-12";"Maure-de-Bretagne";"5";16;0;0;0;0;0,0382052473723888
"05ec2337ce0427a566653fcc6ca3831c";"6";"2023-11-12";"Maure-de-Bretagne";"2";16;0;1;0;3,04;0,347988367080688
"05ec2337ce0427a566653fcc6ca3831c";"7";"2023-11-12";"Maure-de-Bretagne";"7";16;0;0;0;0;0,0395664051175117
"05ec2337ce0427a566653fcc6ca3831c";"8";"2023-11-12";"Maure-de-Bretagne";NA;16;0;0;0;0;0,00527782738208771
"05ec2337ce0427a566653fcc6ca3831c";"9";"2023-11-12";"Maure-de-Bretagne";"11";16;0;0;0;0;0,00122863333672285
"05f1b47d5c70d8be13584fe4feea9774";"1";"2023-11-19";"Mauquenchy";NA;14;0;0;0;0;0,703499376773834
"05f1b47d5c70d8be13584fe4feea9774";"10";"2023-11-19";"Mauquenchy";"4";14;0;0;0;0;0,238824635744095
"05f1b47d5c70d8be13584fe4feea9774";"11";"2023-11-19";"Mauquenchy";NA;14;0;0;0;0;0,130634605884552
"05f1b47d5c70d8be13584fe4feea9774";"12";"2023-11-19";"Mauquenchy";NA;14;0;0;0;0;0,0409466959536076
"05f1b47d5c70d8be13584fe4feea9774";"13";"2023-11-19";"Mauquenchy";"1";14;1;1;6,78;2,52;0,43357726931572
"05f1b47d5c70d8be13584fe4feea9774";"14";"2023-11-19";"Mauquenchy";"7";14;0;0;0;0;0,427956938743591
"05f1b47d5c70d8be13584fe4feea9774";"2";"2023-11-19";"Mauquenchy";"3";14;0;1;0;8,79;0,00763644138351083
"05f1b47d5c70d8be13584fe4feea9774";"3";"2023-11-19";"Mauquenchy";"10";14;0;0;0;0;0,00122436520177871
"05f1b47d5c70d8be13584fe4feea9774";"4";"2023-11-19";"Mauquenchy";"9";14;0;0;0;0;0,0313245467841625
"05f1b47d5c70d8be13584fe4feea9774";"5";"2023-11-19";"Mauquenchy";"5";14;0;0;0;0;0,343748331069946
"05f1b47d5c70d8be13584fe4feea9774";"6";"2023-11-19";"Mauquenchy";"11";14;0;0;0;0;0,0618117861449718
"05f1b47d5c70d8be13584fe4feea9774";"7";"2023-11-19";"Mauquenchy";"6";14;0;0;0;0;0,116074323654175
"05f1b47d5c70d8be13584fe4feea9774";"8";"2023-11-19";"Mauquenchy";"2";14;0;1;0;2,6;0,298471182584763
"05f1b47d5c70d8be13584fe4feea9774";"9";"2023-11-19";"Mauquenchy";"8";14;0;0;0;0;0,0878666117787361
"05f4734cc7457a9debe7c262af270ca1";"1";"2023-11-20";"Nantes";NA;13;0;0;0;0;0,00953198876231909
"05f4734cc7457a9debe7c262af270ca1";"11";"2023-11-20";"Nantes";"1";13;1;1;7,52;2,2;0,135979920625687
"05f4734cc7457a9debe7c262af270ca1";"12";"2023-11-20";"Nantes";"5";13;0;0;0;0;0,0168563593178988
"05f4734cc7457a9debe7c262af270ca1";"14";"2023-11-20";"Nantes";"9";13;0;0;0;0;0,05838268622756
"05f4734cc7457a9debe7c262af270ca1";"15";"2023-11-20";"Nantes";"7";13;0;0;0;0;0,333973258733749
"05f4734cc7457a9debe7c262af270ca1";"16";"2023-11-20";"Nantes";"10";13;0;0;0;0;0,204249396920204
"05f4734cc7457a9debe7c262af270ca1";"2";"2023-11-20";"Nantes";NA;13;0;0;0;0;0,00287920772098005
"05f4734cc7457a9debe7c262af270ca1";"3";"2023-11-20";"Nantes";"8";13;0;0;0;0;0,160200178623199
"05f4734cc7457a9debe7c262af270ca1";"4";"2023-11-20";"Nantes";"4";13;0;0;0;0;0,168195888400078
"05f4734cc7457a9debe7c262af270ca1";"5";"2023-11-20";"Nantes";NA;13;0;0;0;0;0,00313362153246999
"05f4734cc7457a9debe7c262af270ca1";"6";"2023-11-20";"Nantes";"6";13;0;0;0;0;0,0276844911277294
"05f4734cc7457a9debe7c262af270ca1";"7";"2023-11-20";"Nantes";"2";13;0;1;0;1,97;0,660210072994232
"05f4734cc7457a9debe7c262af270ca1";"8";"2023-11-20";"Nantes";"3";13;0;1;0;3,43;0,145757168531418
"062ad25bf572efb7bd7b861a268a25db";"1";"2023-11-20";"Paris-Vincennes";"2";12;0;1;0;3,218;0,152415230870247
"062ad25bf572efb7bd7b861a268a25db";"10";"2023-11-20";"Paris-Vincennes";"5";12;0;0;0;0;0,635714888572693
"062ad25bf572efb7bd7b861a268a25db";"11";"2023-11-20";"Paris-Vincennes";NA;12;0;0;0;0;0,0710244253277779
"062ad25bf572efb7bd7b861a268a25db";"12";"2023-11-20";"Paris-Vincennes";"8";12;0;0;0;0;0,0513082444667816
"062ad25bf572efb7bd7b861a268a25db";"2";"2023-11-20";"Paris-Vincennes";"9";12;0;0;0;0;0,024800181388855
"062ad25bf572efb7bd7b861a268a25db";"3";"2023-11-20";"Paris-Vincennes";NA;12;0;0;0;0;0,122828401625156
"062ad25bf572efb7bd7b861a268a25db";"4";"2023-11-20";"Paris-Vincennes";"3";12;0;1;0;4,556;0,407123297452927
"062ad25bf572efb7bd7b861a268a25db";"5";"2023-11-20";"Paris-Vincennes";"6";12;0;0;0;0;0,353024810552597
"062ad25bf572efb7bd7b861a268a25db";"6";"2023-11-20";"Paris-Vincennes";"10";12;0;0;0;0;0,187987700104713
"062ad25bf572efb7bd7b861a268a25db";"7";"2023-11-20";"Paris-Vincennes";"4";12;0;0;0;0;0,155105799436569
"062ad25bf572efb7bd7b861a268a25db";"8";"2023-11-20";"Paris-Vincennes";"7";12;0;0;0;0;0,0899591073393822
"062ad25bf572efb7bd7b861a268a25db";"9";"2023-11-20";"Paris-Vincennes";"1";12;1;1;5,3;2,414;0,587169051170349
"06749140816855df9f1fe2bb00c13112";"1";"2023-11-01";"Beaumont-de-Lomagne";"8";16;0;0;0;0;0,00621984200552106
"06749140816855df9f1fe2bb00c13112";"10";"2023-11-01";"Beaumont-de-Lomagne";"5";16;0;0;0;0;0,0138344997540116
"06749140816855df9f1fe2bb00c13112";"11";"2023-11-01";"Beaumont-de-Lomagne";"7";16;0;0;0;0;0,0103249745443463
"06749140816855df9f1fe2bb00c13112";"12";"2023-11-01";"Beaumont-de-Lomagne";"4";16;0;0;0;0;0,0730617344379425
"06749140816855df9f1fe2bb00c13112";"13";"2023-11-01";"Beaumont-de-Lomagne";NA;16;0;0;0;0;0,00670201191678643
"06749140816855df9f1fe2bb00c13112";"14";"2023-11-01";"Beaumont-de-Lomagne";NA;16;0;0;0;0;0,00187389110215008
"06749140816855df9f1fe2bb00c13112";"15";"2023-11-01";"Beaumont-de-Lomagne";NA;16;0;0;0;0;0,000479247886687517
"06749140816855df9f1fe2bb00c13112";"16";"2023-11-01";"Beaumont-de-Lomagne";"10";16;0;0;0;0;0,00122981413733214
"06749140816855df9f1fe2bb00c13112";"2";"2023-11-01";"Beaumont-de-Lomagne";NA;16;0;0;0;0;0,055637888610363
"06749140816855df9f1fe2bb00c13112";"3";"2023-11-01";"Beaumont-de-Lomagne";"2";16;0;1;0;1,96;0,181144297122955
"06749140816855df9f1fe2bb00c13112";"4";"2023-11-01";"Beaumont-de-Lomagne";"6";16;0;0;0;0;0,00421033101156354
"06749140816855df9f1fe2bb00c13112";"5";"2023-11-01";"Beaumont-de-Lomagne";"1";16;1;1;4,51;1,59;0,440179765224457
"06749140816855df9f1fe2bb00c13112";"6";"2023-11-01";"Beaumont-de-Lomagne";"9";16;0;0;0;0;0,0466944165527821
"06749140816855df9f1fe2bb00c13112";"7";"2023-11-01";"Beaumont-de-Lomagne";NA;16;0;0;0;0;0,0111272111535072
"06749140816855df9f1fe2bb00c13112";"8";"2023-11-01";"Beaumont-de-Lomagne";"3";16;0;1;0;4,09;0,0432935915887356
"06749140816855df9f1fe2bb00c13112";"9";"2023-11-01";"Beaumont-de-Lomagne";NA;16;0;0;0;0;0,0369822047650814
"068fe72ae1ff642814db4014cbe618f3";"1";"2023-11-05";"Salon-de-Provence";"6";13;0;0;0;0;0,0414041317999363
"068fe72ae1ff642814db4014cbe618f3";"10";"2023-11-05";"Salon-de-Provence";"7";13;0;0;0;0;0,0438097082078457
"068fe72ae1ff642814db4014cbe618f3";"11";"2023-11-05";"Salon-de-Provence";"9";13;0;0;0;0;0,0131037207320333
"068fe72ae1ff642814db4014cbe618f3";"12";"2023-11-05";"Salon-de-Provence";"1";13;1;1;12,81;4,56;0,172433704137802
"068fe72ae1ff642814db4014cbe618f3";"13";"2023-11-05";"Salon-de-Provence";"5";13;0;0;0;0;0,0147620039060712
"068fe72ae1ff642814db4014cbe618f3";"2";"2023-11-05";"Salon-de-Provence";NA;13;0;0;0;0;0,115556098520756
"068fe72ae1ff642814db4014cbe618f3";"3";"2023-11-05";"Salon-de-Provence";NA;13;0;0;0;0;0,0238701105117798
"068fe72ae1ff642814db4014cbe618f3";"4";"2023-11-05";"Salon-de-Provence";NA;13;0;0;0;0;0,751995265483856
"068fe72ae1ff642814db4014cbe618f3";"5";"2023-11-05";"Salon-de-Provence";"4";13;0;0;0;0;0,13968688249588
"068fe72ae1ff642814db4014cbe618f3";"6";"2023-11-05";"Salon-de-Provence";"8";13;0;0;0;0;0,27947074174881
"068fe72ae1ff642814db4014cbe618f3";"7";"2023-11-05";"Salon-de-Provence";"2";13;0;1;0;2,13;0,214535877108574
"068fe72ae1ff642814db4014cbe618f3";"8";"2023-11-05";"Salon-de-Provence";"3";13;0;1;0;5,03;0,229506015777588
"068fe72ae1ff642814db4014cbe618f3";"9";"2023-11-05";"Salon-de-Provence";NA;13;0;0;0;0;0,000448043021606281
"069c71ebaf27fa53bd97cb6142533784";"1";"2023-11-24";"Paris-Vincennes";"10";13;0;0;0;0;0,0054021836258471
"069c71ebaf27fa53bd97cb6142533784";"10";"2023-11-24";"Paris-Vincennes";"5";13;0;0;0;0;0,0144059648737311
"069c71ebaf27fa53bd97cb6142533784";"11";"2023-11-24";"Paris-Vincennes";"7";13;0;0;0;0;0,00540974689647555
"069c71ebaf27fa53bd97cb6142533784";"12";"2023-11-24";"Paris-Vincennes";"9";13;0;0;0;0;0,00922362506389618
"069c71ebaf27fa53bd97cb6142533784";"13";"2023-11-24";"Paris-Vincennes";"2";13;0;1;0;2,37;0,0301977917551994
"069c71ebaf27fa53bd97cb6142533784";"2";"2023-11-24";"Paris-Vincennes";"4";13;0;0;0;0;0,0272518545389175
"069c71ebaf27fa53bd97cb6142533784";"3";"2023-11-24";"Paris-Vincennes";"12";13;0;0;0;0;0,0510667227208614
"069c71ebaf27fa53bd97cb6142533784";"4";"2023-11-24";"Paris-Vincennes";"11";13;0;0;0;0;0,0282599423080683
"069c71ebaf27fa53bd97cb6142533784";"5";"2023-11-24";"Paris-Vincennes";"3";13;0;1;0;1,228;0,747968018054962
"069c71ebaf27fa53bd97cb6142533784";"6";"2023-11-24";"Paris-Vincennes";"1";13;1;1;4,564;1,44;0,650736212730408
"069c71ebaf27fa53bd97cb6142533784";"7";"2023-11-24";"Paris-Vincennes";"6";13;0;0;0;0;0,045529879629612
"069c71ebaf27fa53bd97cb6142533784";"8";"2023-11-24";"Paris-Vincennes";NA;13;0;0;0;0;0,00515410443767905
"069c71ebaf27fa53bd97cb6142533784";"9";"2023-11-24";"Paris-Vincennes";"8";13;0;0;0;0;0,00604524137452245
"069d3fa8892968e3cde9614e83567ea9";"1";"2023-11-20";"Nantes";"6";9;0;0;0;0;0,0082862600684166
"069d3fa8892968e3cde9614e83567ea9";"10";"2023-11-20";"Nantes";NA;9;0;0;0;0;0,773406505584717
"069d3fa8892968e3cde9614e83567ea9";"2";"2023-11-20";"Nantes";"3";9;0;1;0;3,1;0,488185852766037
"069d3fa8892968e3cde9614e83567ea9";"3";"2023-11-20";"Nantes";"5";9;0;0;0;0;0,00172789627686143
"069d3fa8892968e3cde9614e83567ea9";"4";"2023-11-20";"Nantes";"8";9;0;0;0;0;0,485315233469009
"069d3fa8892968e3cde9614e83567ea9";"5";"2023-11-20";"Nantes";"4";9;0;0;0;0;0,299941927194595
"069d3fa8892968e3cde9614e83567ea9";"7";"2023-11-20";"Nantes";"1";9;1;1;3,78;2;0,707070350646973
"069d3fa8892968e3cde9614e83567ea9";"8";"2023-11-20";"Nantes";"7";9;0;0;0;0;0,0223001334816217
"069d3fa8892968e3cde9614e83567ea9";"9";"2023-11-20";"Nantes";"2";9;0;1;0;4,79;0,365885436534882
"071f1c8a35e881662ff78a615b14602f";"1";"2023-11-26";"Graignes";"11";12;0;0;0;0;0,0031105917878449
"071f1c8a35e881662ff78a615b14602f";"10";"2023-11-26";"Graignes";NA;12;0;0;0;0;0,383042126893997
"071f1c8a35e881662ff78a615b14602f";"11";"2023-11-26";"Graignes";"2";12;0;1;0;2,58;0,165709257125854
"071f1c8a35e881662ff78a615b14602f";"12";"2023-11-26";"Graignes";"7";12;0;0;0;0;0,0228830818086863
"071f1c8a35e881662ff78a615b14602f";"2";"2023-11-26";"Graignes";"3";12;0;1;0;6,24;0,0168553087860346
"071f1c8a35e881662ff78a615b14602f";"3";"2023-11-26";"Graignes";"4";12;0;0;0;0;0,0602874159812927
"071f1c8a35e881662ff78a615b14602f";"4";"2023-11-26";"Graignes";"6";12;0;0;0;0;0,0692968890070915
"071f1c8a35e881662ff78a615b14602f";"5";"2023-11-26";"Graignes";"5";12;0;0;0;0;0,00191045389510691
"071f1c8a35e881662ff78a615b14602f";"6";"2023-11-26";"Graignes";"10";12;0;0;0;0;0,0218037106096745
"071f1c8a35e881662ff78a615b14602f";"7";"2023-11-26";"Graignes";"8";12;0;0;0;0;0,00946172047406435
"071f1c8a35e881662ff78a615b14602f";"8";"2023-11-26";"Graignes";"1";12;1;1;2,11;1,4;0,770152270793915
"071f1c8a35e881662ff78a615b14602f";"9";"2023-11-26";"Graignes";"9";12;0;0;0;0;0,000353494368027896
"0825b80021fdc7198e072441ce70cdc0";"1";"2023-11-24";"Toulouse";"4";8;0;0;0;0;0,00892697088420391
"0825b80021fdc7198e072441ce70cdc0";"2";"2023-11-24";"Toulouse";NA;8;0;0;0;0;0,321526348590851
"0825b80021fdc7198e072441ce70cdc0";"3";"2023-11-24";"Toulouse";"5";8;0;0;0;0;0,160174682736397
"0825b80021fdc7198e072441ce70cdc0";"4";"2023-11-24";"Toulouse";"3";8;0;1;0;1,388;0,104803502559662
"0825b80021fdc7198e072441ce70cdc0";"5";"2023-11-24";"Toulouse";NA;8;0;0;0;0;0,0700374618172646
"0825b80021fdc7198e072441ce70cdc0";"6";"2023-11-24";"Toulouse";"6";8;0;0;0;0;0,0181676037609577
"0825b80021fdc7198e072441ce70cdc0";"7";"2023-11-24";"Toulouse";"2";8;0;1;0;1,354;0,172658905386925
"0825b80021fdc7198e072441ce70cdc0";"8";"2023-11-24";"Toulouse";"1";8;1;1;4,474;1,3;0,514024198055267
"08a34456e4c7e98ede12981bc0e3b12d";"1";"2023-11-19";"Le Mont-Saint-Michel";"10";14;0;0;0;0;0,0071036834269762
"08a34456e4c7e98ede12981bc0e3b12d";"10";"2023-11-19";"Le Mont-Saint-Michel";NA;14;0;0;0;0;0,0589631013572216
"08a34456e4c7e98ede12981bc0e3b12d";"11";"2023-11-19";"Le Mont-Saint-Michel";"2";14;0;1;0;4,47;0,0188811663538218
"08a34456e4c7e98ede12981bc0e3b12d";"12";"2023-11-19";"Le Mont-Saint-Michel";"5";14;0;0;0;0;0,256665259599686
"08a34456e4c7e98ede12981bc0e3b12d";"13";"2023-11-19";"Le Mont-Saint-Michel";"11";14;0;0;0;0;0,228491961956024
"08a34456e4c7e98ede12981bc0e3b12d";"14";"2023-11-19";"Le Mont-Saint-Michel";"1";14;1;1;3,84;2,51;0,303031504154205
"08a34456e4c7e98ede12981bc0e3b12d";"2";"2023-11-19";"Le Mont-Saint-Michel";"7";14;0;0;0;0;0,0164260659366846
"08a34456e4c7e98ede12981bc0e3b12d";"3";"2023-11-19";"Le Mont-Saint-Michel";NA;14;0;0;0;0;0,00341881206259131
"08a34456e4c7e98ede12981bc0e3b12d";"4";"2023-11-19";"Le Mont-Saint-Michel";"4";14;0;0;0;0;0,132122412323952
"08a34456e4c7e98ede12981bc0e3b12d";"5";"2023-11-19";"Le Mont-Saint-Michel";"9";14;0;0;0;0;0,0199255459010601
"08a34456e4c7e98ede12981bc0e3b12d";"6";"2023-11-19";"Le Mont-Saint-Michel";"6";14;0;0;0;0;0,114963494241238
"08a34456e4c7e98ede12981bc0e3b12d";"7";"2023-11-19";"Le Mont-Saint-Michel";"3";14;0;1;0;3,77;0,0471454933285713
"08a34456e4c7e98ede12981bc0e3b12d";"8";"2023-11-19";"Le Mont-Saint-Michel";NA;14;0;0;0;0;0,0419591441750526
"08a34456e4c7e98ede12981bc0e3b12d";"9";"2023-11-19";"Le Mont-Saint-Michel";"8";14;0;0;0;0;0,0333619639277458
"08e79d4e02214e3859a87e4ec9b7b854";"1";"2023-11-02";"Mons";"7";12;0;0;0;0;0,00725102936848998
"08e79d4e02214e3859a87e4ec9b7b854";"10";"2023-11-02";"Mons";"12";12;0;0;0;0;0,00519070262089372
"08e79d4e02214e3859a87e4ec9b7b854";"11";"2023-11-02";"Mons";"6";12;0;0;0;0;0,0182369146496058
"08e79d4e02214e3859a87e4ec9b7b854";"12";"2023-11-02";"Mons";"4";12;0;0;0;0;0,735903024673462
"08e79d4e02214e3859a87e4ec9b7b854";"3";"2023-11-02";"Mons";"3";12;0;1;0;5,305;0,121061980724335
"08e79d4e02214e3859a87e4ec9b7b854";"4";"2023-11-02";"Mons";"9";12;0;0;0;0;0,19094517827034
"08e79d4e02214e3859a87e4ec9b7b854";"5";"2023-11-02";"Mons";"5";12;0;0;0;0;0,149662733078003
"08e79d4e02214e3859a87e4ec9b7b854";"6";"2023-11-02";"Mons";"2";12;0;1;0;1,705;0,404609560966492
"08e79d4e02214e3859a87e4ec9b7b854";"7";"2023-11-02";"Mons";"10";12;0;0;0;0;0,0390853844583035
"08e79d4e02214e3859a87e4ec9b7b854";"8";"2023-11-02";"Mons";"11";12;0;0;0;0;0,0617245361208916
"08e79d4e02214e3859a87e4ec9b7b854";"9";"2023-11-02";"Mons";"8";12;0;0;0;0;0,0147163150832057
"09754f0662fd7a2149d5b5d09112f416";"1";"2023-11-24";"Paris-Vincennes";"8";16;0;0;0;0;0,000460129522252828
"09754f0662fd7a2149d5b5d09112f416";"10";"2023-11-24";"Paris-Vincennes";"6";16;0;0;0;0;0,128396034240723
"09754f0662fd7a2149d5b5d09112f416";"11";"2023-11-24";"Paris-Vincennes";"11";16;0;0;0;0;0,0562196187674999
"09754f0662fd7a2149d5b5d09112f416";"12";"2023-11-24";"Paris-Vincennes";"2";16;0;1;0;3,074;0,0619270838797092
"09754f0662fd7a2149d5b5d09112f416";"13";"2023-11-24";"Paris-Vincennes";NA;16;0;0;0;0;0,0718169361352921
"09754f0662fd7a2149d5b5d09112f416";"14";"2023-11-24";"Paris-Vincennes";"9";16;0;0;0;0;0,0240720249712467
"09754f0662fd7a2149d5b5d09112f416";"15";"2023-11-24";"Paris-Vincennes";"5";16;0;0;0;0;0,0876654163002968
"09754f0662fd7a2149d5b5d09112f416";"16";"2023-11-24";"Paris-Vincennes";"1";16;1;1;3,402;1,73;0,202192068099976
"09754f0662fd7a2149d5b5d09112f416";"2";"2023-11-24";"Paris-Vincennes";"10";16;0;0;0;0;0,0023951418697834
"09754f0662fd7a2149d5b5d09112f416";"3";"2023-11-24";"Paris-Vincennes";NA;16;0;0;0;0;0,0635137632489204
"09754f0662fd7a2149d5b5d09112f416";"4";"2023-11-24";"Paris-Vincennes";NA;16;0;0;0;0;0,0169082228094339
"09754f0662fd7a2149d5b5d09112f416";"5";"2023-11-24";"Paris-Vincennes";NA;16;0;0;0;0;0,189511433243752
"09754f0662fd7a2149d5b5d09112f416";"6";"2023-11-24";"Paris-Vincennes";"3";16;0;1;0;5,272;0,037704024463892
"09754f0662fd7a2149d5b5d09112f416";"7";"2023-11-24";"Paris-Vincennes";"7";16;0;0;0;0;0,0655177608132362
"09754f0662fd7a2149d5b5d09112f416";"8";"2023-11-24";"Paris-Vincennes";NA;16;0;0;0;0;0,0140807488933206
"09754f0662fd7a2149d5b5d09112f416";"9";"2023-11-24";"Paris-Vincennes";"4";16;0;0;0;0;0,0262303221970797
"09864ee0134743bd5ce5219cee31aaad";"1";"2023-11-19";"Mauquenchy";"10";14;0;0;0;0;0,0254132617264986
"09864ee0134743bd5ce5219cee31aaad";"10";"2023-11-19";"Mauquenchy";"2";14;0;1;0;3,13;0,23327425122261
"09864ee0134743bd5ce5219cee31aaad";"11";"2023-11-19";"Mauquenchy";"9";14;0;0;0;0;0,162966445088387
"09864ee0134743bd5ce5219cee31aaad";"12";"2023-11-19";"Mauquenchy";NA;14;0;0;0;0;0,767756223678589
"09864ee0134743bd5ce5219cee31aaad";"13";"2023-11-19";"Mauquenchy";"5";14;0;0;0;0;0,628660976886749
"09864ee0134743bd5ce5219cee31aaad";"14";"2023-11-19";"Mauquenchy";"6";14;0;0;0;0;0,0160934124141932
"09864ee0134743bd5ce5219cee31aaad";"2";"2023-11-19";"Mauquenchy";"11";14;0;0;0;0;0,0139536894857883
"09864ee0134743bd5ce5219cee31aaad";"3";"2023-11-19";"Mauquenchy";"7";14;0;0;0;0;0,04522605240345
"09864ee0134743bd5ce5219cee31aaad";"4";"2023-11-19";"Mauquenchy";NA;14;0;0;0;0;0,0106742531061172
"09864ee0134743bd5ce5219cee31aaad";"5";"2023-11-19";"Mauquenchy";"3";14;0;1;0;2,68;0,0772813186049461
"09864ee0134743bd5ce5219cee31aaad";"6";"2023-11-19";"Mauquenchy";"12";14;0;0;0;0;0,0320079140365124
"09864ee0134743bd5ce5219cee31aaad";"7";"2023-11-19";"Mauquenchy";"4";14;0;0;0;0;0,0608479119837284
"09864ee0134743bd5ce5219cee31aaad";"8";"2023-11-19";"Mauquenchy";"1";14;1;1;6,57;2,9;0,196913212537766
"09864ee0134743bd5ce5219cee31aaad";"9";"2023-11-19";"Mauquenchy";"8";14;0;0;0;0;0,0107975983992219
"09dc8ee6855352fdecb5c54a714fbf24";"1";"2023-11-28";"Mons";NA;7;0;0;0;0;0,0179409384727478
"09dc8ee6855352fdecb5c54a714fbf24";"2";"2023-11-28";"Mons";"6";7;0;0;0;0;0,0262532215565443
"09dc8ee6855352fdecb5c54a714fbf24";"3";"2023-11-28";"Mons";"2";7;0;1;0;1,59333333333333;0,354061722755432
"09dc8ee6855352fdecb5c54a714fbf24";"5";"2023-11-28";"Mons";"1";7;1;1;1,53;1,18333333333333;0,813152074813843
"09dc8ee6855352fdecb5c54a714fbf24";"6";"2023-11-28";"Mons";"3";7;0;0;0;1,85666666666667;0,0247919335961342
"09dc8ee6855352fdecb5c54a714fbf24";"7";"2023-11-28";"Mons";"5";7;0;0;0;0;0,237668260931969
"09dc8ee6855352fdecb5c54a714fbf24";"8";"2023-11-28";"Mons";"4";7;0;0;0;0;0,199664771556854
"0aa46cb3799bd7df0ddff53986adad86";"1";"2023-11-26";"Graignes";"11";13;0;0;0;0;0,00260838167741895
"0aa46cb3799bd7df0ddff53986adad86";"10";"2023-11-26";"Graignes";"8";13;0;0;0;0;0,162015974521637
"0aa46cb3799bd7df0ddff53986adad86";"11";"2023-11-26";"Graignes";"2";13;0;1;0;4,9;0,185998603701591
"0aa46cb3799bd7df0ddff53986adad86";"12";"2023-11-26";"Graignes";"1";13;1;1;1,82;1,23;0,857398748397827
"0aa46cb3799bd7df0ddff53986adad86";"13";"2023-11-26";"Graignes";"9";13;0;0;0;0;0,232050478458405
"0aa46cb3799bd7df0ddff53986adad86";"2";"2023-11-26";"Graignes";"6";13;0;0;0;0;0,0107309445738792
"0aa46cb3799bd7df0ddff53986adad86";"3";"2023-11-26";"Graignes";"10";13;0;0;0;0;0,00220595765858889
